Date,Review,Score
"May 18, 2023","Fast X is everything I could've hoped for in Part 1 of an epic finale. The franchise feels like its righting itself after going too far in F9. 
The action is still over-the-top and unrealistic, but it feels more in line with Fast 5 through Furious 7 than 8 or 9. It is a fantastic story of fathers and sons, blood family vs found family. 
The stakes have never been higher, and Jason Mamoa delivers the performance of a life time by bringing chaos to every scene he's in. 
If you liked the Golden Era of the Fast Saga (2011-2017), you'll surely love this one.",POSITIVE
"May 18, 2023",It's the worst one yet and considering Fast 9 that's saying something.  Momma is a welcome change of pace from the bland villians in the past but there's only so much that can be done.  Plus the ending os just stupid.  Don't waste the money folks.  Wait for streaming if you're a big fan,NEGATIVE
"May 18, 2023","Fast X continues to amp up the story and action included throughout the franchise.  Has more intense sequences than the last 3 films and I love it. Also, the way they added new characters and tying it into the story can be a bit congaing, but fun. I would definitely watch it multiples times.",POSITIVE
"May 18, 2023",Slightly animated on some scenes. But I'm a die hard #FastFamily Fan FOREVER Can't wait for the next one,POSITIVE
"May 18, 2023","Achei encheção de linguiça, as coisas demoram pra acontecer. Se queriam estender tanto essa franquia, deveriam fazer uma série sobre o tema. Eu gostava dos filmes anteriores, esperava um pouco mais deste.",NEGATIVE
"May 18, 2023","Ok so #FastX… is better than F9. I know a lot of people had an issue with them going to space or doing the seemingly impossible in the last movie, but this is what they have done since the beginning.  I had fun with this movie. This movie has some shocking surprises and some interesting twists. The action in this movie is non stop. Like it literally keeps going til the end. Jason Momoa completely looked like he was having so much fun playing the role of Dante in this one. He is probably the craziest villain in the history of Fast and Furious. And his character made absolute sense to me. All of the other “big bads” in this franchise, took Dom and his team too seriously. At least Dante is willing to respect the team, but knows how to break them down psychologically. Charlize Theron went full Atomic Blonde in her fight scenes, and I loved it. Overall, this movie is insane. There are plenty of WTF moments and there will be times where you will say “For Why?”. I was saying that during a particular driving scene with Dom and B. You’ll see what I’m talking about. But in the end, this definitely felt like part one of a two (or three….) part finale. Strap In and Shift Into Turbo. I give Fast X: 3.5 Hold On To Your Butts Out of 5.",NEUTRAL
"May 18, 2023","The movie was phenomenal with a lot of action and I especially liked seeing all the characters, and I was glad to see Wonder Woman aka Gal Gadot again, lol. Jason Momoa was amazing in the movie, crazy maniac character like Joker.
I'm looking forward to seeing the continuation and conclusion of the movie.",POSITIVE
"May 18, 2023","Well.......
This was a Fast & Furious movie and it sucks to no suprise it just gets dumber and dumber, it's Hilarious how people watch this movie and like it and dont lose Braincells while watching it.",NEGATIVE
"May 18, 2023",The movie was great. I really enjoyed it. I don't have any negative comments.,POSITIVE
"May 18, 2023","Another movie where the so called ""critics"" will differ from the public.",POSITIVE
"May 18, 2023",The movie was action packed. Drama suspense comedy double crossing all the fun stuff .. if you love entertainment you will love the movie,POSITIVE
"May 18, 2023",If have liked any of the Previous 9 movies in the Fast Saga you will love this movie!!,POSITIVE
"May 18, 2023",Excited for the part 2 😍,POSITIVE
"May 18, 2023",Action non-stop and fun. Jason Momoa played the villain role really great.,POSITIVE
"May 18, 2023","This movie was held together by Jason Momoa, while sticking to its roots at some points this film is by far the worst in the franchise.",NEUTRAL
"May 18, 2023","Long, but filled with action and plenty of unexpected cameos—guaranteeing a Fast XI!",POSITIVE
"May 18, 2023",Quadruple action filled and funny at times! Worth watching.,POSITIVE
"May 18, 2023","Fast X indeed delivered on various fronts but also left some aspects to be desired.

The death of John Cena's character was indeed unexpected and, in my opinion, quite a questionable decision. Cena brought a new dynamic to the series and his absence will be felt. At the same time, I'm not even surprised anymore about characters returning from the dead in this franchise - it's almost a running joke now. Who knows, Cena might just be back in Fast 11!

The Dwayne Johnson appearance during the post-credit scene was a pleasant surprise, but a part of me was secretly hoping for a surprise Paul Walker (Brian) reveal. Given the way they've managed to bring characters back to life in this series, nothing is off the table. That said, I'm holding out hope that Brian will make a grand re-entrance in Fast 11. With the advancements in CGI and voice AI technology, I wouldn't put it past them to pull off a cameo that would leave fans cheering.

On the topic of Roman and Tej's arc, I couldn't agree more. The subplot felt dragged out and the inclusion of Pete Davidson's scene felt unnecessary, if not outright redundant.

Regarding the CGI and effects, I completely agree! Watching Fast X in 4DX was an absolutely surreal experience. The camera work, the car chases, the pulse-pounding stunts - all were elevated to another level. It's a rollercoaster ride that the 4DX format truly encapsulates and enhances.

In all, while Fast X may have its shortcomings, the immersive experience, the well-shot action sequences, and standout performances make it worth the ride. Fast 11 has some big shoes to fill and a lot of loose ends to tie up. Here's to hoping they deliver!

The potential return of Paul Walker's character, Brian, is indeed a recurring hope among Fast & Furious fans. His absence has been palpable in the franchise, and bringing him back, even in a cameo role, could provide a beautiful sense of closure.

With Vin Diesel's recent hint at a possible trilogy, the prospect seems even more likely. If they choose to employ CGI and voice AI technology, as they did in Fast 7, it could indeed be a fitting tribute to Paul Walker and his iconic character.

Given the surprises and plot twists we've come to expect from the franchise, it wouldn't be entirely surprising if they did bring Brian back in some form. Whether it's in Fast 11 or 12 remains to be seen, but it's an exciting possibility to anticipate!

In the end, regardless of the twists and turns the franchise takes, it's the characters and their bonds that truly drive the series. And Brian's return would undoubtedly reinforce that enduring message of family that lies at the heart of Fast & Furious.",POSITIVE
"May 18, 2023",i loved the move suspenseful action pack  cant waut for the next one,POSITIVE
"May 18, 2023",I loved it!! Love the fact that they included Paul Walker in the whole movie. It was fun and entertaining to watch a new side of Jason Momoa. Can't wait for part 2!!!,POSITIVE
"May 18, 2023",Fast X is the culmination of the entire Fast and Furious Franchise. It has everything and almost everyone you want to see in this movie. I was blown away by the thrilling roller coaster of emotions it took me on. This is undeniably a top 3 Fast and Furious film EVER!,POSITIVE
"May 18, 2023",Não pode ter 100% kkkk,NEGATIVE
"May 18, 2023",Fast X jumped 10 sharks.  Over the top boring and repetitive.,NEGATIVE
"May 18, 2023","BEST MOVIE EVER, CLIFFHANGER UNBELIEVABLE",POSITIVE
"May 18, 2023",tired of these movies let the franchise die already,NEGATIVE
"May 18, 2023",entertaining.  not going to win any acting awards. but Jason Momoa is one of the best Fast villains.,NEUTRAL
"May 18, 2023","Great CGI, great stunts, no one is safe. make peace, because the bill's come due.",POSITIVE
"May 18, 2023",Terrible! Acting was horrible and the story was stupid. ,NEGATIVE
"May 18, 2023",Definitely better than 9. Close second to 8 but it felt like the franchise is sorta getting back on track,POSITIVE
"May 18, 2023",Great action and brought back the old school feel. Be ready for a suprise!,POSITIVE
"May 18, 2023",20/10 . READY FOR PART 2,POSITIVE
"May 18, 2023",I didn’t like F9 but this is really good. I enjoyed it a lot!,POSITIVE
"May 18, 2023",An enjoyable piece of sh*t. Looking forward to the next one.,NEUTRAL
"May 18, 2023",It is a fun movie if you dont expect logic. The fight scenes are fun and Jason Momoa is fun to watch.,NEUTRAL
"May 18, 2023","Unfortunately we're far from the ""Boosting DVDS"" era in the series. Ludacris and Tyrese bickering is out played, 4 movies ago. If you're looking for action then give it a shot.",NEUTRAL
