Date,Score,Reviews
"Jan 8, 2023",POSITIVE,"Fantastic- honestly one of my favorite movies, written really well and the characters are prefect. I love the way they portrayed death, and the fight scenes are amazing."
"Jan 8, 2023",POSITIVE,The action.  It was very fast moving and kept your attention.  Loved it
"Jan 8, 2023",POSITIVE,Fun for kids! Watchable for adults. Can't go wrong with that.
"Jan 8, 2023",POSITIVE,Great animation and nice story. I really enjoyed it. I only give 5 stars to most excellent films.
"Jan 8, 2023",POSITIVE,"Amazing writing. It's rare to watch an animated film that actually has a story relatable to both adults and children, and Puss in Boots The Last Wish does just that. For starters, all the voice-overs were outstanding, and all of the characters had something to offer than just their presence in the story. The characters and the story itself had moments of joy, laughter and tears. The humor was particularly relatable and funny, again, for both adults and children. The pacing was spot on and the 102 minute runtime just flew by. This is one of the better animations I've seen in a while, and I love how the ending lead up to the next sequel to Shrek. A must watch for everyone."
"Jan 8, 2023",POSITIVE,"Fun, adventurous, hilarious, powerful meaning, epic, and most of all.

Absolutely no political correctness or woke values.

Amazing movie! Now in my list of top 10 favorite animated films."
"Jan 8, 2023",POSITIVE,Dude this movie is so good please watch it immediately. This and spider verse are two of the best animated movies I have ever seen.
"Jan 8, 2023",POSITIVE,Puss in boots > avatar
"Jan 8, 2023",POSITIVE,"I loved this movie, but i still think the first one was better. I personally did not really see the need for the dog either in the story. Death was by far my favorite dreamworks movie villain though."
"Jan 8, 2023",POSITIVE,"Watched the Portuguese version (PT-PT). The movie is funny from the beginning until the end. Visually it is also amazing. Its a must watch, with or without kids."
"Jan 8, 2023",POSITIVE,"No joke an absolutely incredible experience, as well as fresh and stunningly gorgeous. The animation style is very similar to ""Spider Man: Into the Spiderverse"", but is also significantly different enough to mean something else to the audience.

So many creative choices that span across the whole movie, and creative choices that stick to certain scenes, are incredibly well-done and lovable. The choice to personify death is one of my favorite villains of all-time; and he is so well done it legitimately brings me to tears. The scene where Puss in Boots is fleeing from the Cave of Lost Souls and is comforted by Perrito, the choice to legitimately make a heart-wrenching and emotion-packed scene is so awesome when I know that adding a tension-relieving joke would have been so easy. 

But it's not all serious, after-all it is a kid's movie. But to call it a kid's movie is a strawman- it is so, so much more. The jokes are well-done and the references to pop culture (""Not the bees!"") are both cringey and lovable; just how I like them. The wish plotline is a common trope, but is so well done in this movie through the incredible relationships between characters. Goldi and the Bears are a group that want the wish to have a family, but already have one. Kitty Soft-Paws wants the wish to trust someone, but through the journey she gains that naturally. Puss in Boots wants the wish to get more lives, and to make his glory-days last forever, but learns that this isn't what he truly wants. Jack Horner is a greedy doofus and genuinely has some great jokes, as well as serving alongside Death as a sort of ""Time-Keeper"". 

Incredible movie. The 10/10 rating is overdone but I legitimately think this movie was pulled off nigh-perfect, and is an incredible addition to the animated movies world."
"Jan 8, 2023",POSITIVE,"Phenomenal movie! Excellent and unique animation style with awesome use of frame rate changes during fight scenes. Forget if you didn't like the first one, Puss in Boots 2 is miles ahead in every aspect from its predecessor. Some scary scenes that may not be the best for under 8 year olds"
"Jan 8, 2023",POSITIVE,A true cinematic masterpiece
"Jan 8, 2023",POSITIVE,"A must watch. This movie is filled with beautiful animation, belly laughing, and tear jerking moments. It had a mature story that adults can love while still keeping things lighthearted for children. I grew up with the Shrek films and I'm happy to see that DreamWorks hasn't lost their spark."
"Jan 8, 2023",POSITIVE,"The animation style straight out of spiderman into the spiderverse are killing it! The story is great, considering its a sequel to puss in boots, which wasnt fantastic. The message of having one life, and appreciating it is great and the movie doesnt beat you with it. The plotline with Kitty having trust issues is actually very well done, many movies, like for example ""raya and the last dragon"" these days try to feed it to you through a tube while screaming at your face ""DO YOU GET THE MESSAGE?"". Death as a character is one of, if not the best and most scary villians from dreamworks movies. In the first scene with him i had litteral chills when they showed Puss bleeding, i was not expecting them to show something like this in a kids movie,The idea that litteral death is trying to kill you, is terrifying. I expected to hate the supporting dog character, but i didnt. Its nice to see a such a positive character interacting with all those sad and bitter (for the most part) characters. His backstory was so tragic, it almost made me cry T_T.  Easily one of the best movies by Dreamworks. 12/10 would watch again"
"Jan 8, 2023",POSITIVE,"Amazing animation, great humor, loveable characters and an good story made it so I never wanted this movie to end."
"Jan 8, 2023",POSITIVE,Great action and enough funny things to entertain my 9 year old
"Jan 8, 2023",POSITIVE,"Puss In Boots is easily the best entry in the Shrek franchise. From it's watercolor aesthetic to the emotional script, consistent wit, and incredible fight scenes, there is nothing short of perfection in just about every aspect of this movie."
"Jan 8, 2023",POSITIVE,Love love it!!!!! Great movie! Super funny
"Jan 8, 2023",POSITIVE,"This was such a perfectly made movie, the art style alone should be enough of a draw for anyone who appreciates animation. The characterisation is just so lovely and heart wrenching, the plot is thought provoking, and I can't put it into words how much I recommend this movie!!! I really did enjoy every second"
"Jan 8, 2023",POSITIVE,"I'll get this out of the way first. This movie is fantastic. Plain and simple. It's great. It's creative, it's funny, it's touching, it's scary, it's mature, it's intelligent, it's entertaining for both kids AND adults, it's... A goddamn Puss in Boots The Last Wish. I think we can all agree that this is the last title anyone here can associate with top notch quality. I mean it's a sequel to a spin-off movie from over 10 years ago. A rather mediocre one at that. And yet this movie goes far and beyond ANY expectations and makes itself into probably THE best animated movie of 2022. But then again. This is coming from a studio that made Kung Fu Panda series be known as one of the finest animation series as well.

But let's get to the details. First being the animation. It's gorgeous. It's amazing how well this movie looks with it's Spiderverse like animation and further proves how chasing after realizm in animated movies is at this point a fool's errand that kind of misses the point of animated movies. But it's not just a rip-off Spiderverse in looks. Oh no. When that movie looked like a comic book that came to life, this one feels like a Illustrated Fairy Tale book. The paint brush aesthetic looks great, it's colorful and feels alive. It's animated in a fantastic way and I think it's best described in saying that the fight with the Giant from the trailers is NOT the best part of this movie. Oh no. It only gets better from there. 10/10 on visuals.

Now to the characters. I love pretty much all of them. Puss in Boots of course takes center stage here and his character is at it's best here in terms of depth and humor. He is cocky bastard at first, but as he loses his next to last life he quickly gets humbled and reminded of his now very apparent mortality and his character goes through great amount of growth. It's very nice to see his character evolve like it does in this movie. Another stand out I say is the Wolf who I can already tell will give several children nightmares (and that's good, you know a good fairy tale from the amount of scarred children it leaves in it's wake). People that made this DO NOT hold back with how scary they make this character. He is by far the best thing in the movie from his fights, the change in mood whenever he appears and the music that accompanies him. He is definitely one of the best villains I saw in an animated movie (but I could argue if it's okay to call him one, but that would mean getting into spoilers). Other characters such as Kitty Softpaws, Goldielocks, Three Bears, Jack Horner and Perrito are all VERY fun as well. Goldie and her family are a very sweet family that go through their own journey in this and could be said they are deutragonists of this movie, I really enjoyed them, their chemistry and their sweet development. Jack Horner though... I say this. He is by far the funniest part in this movie. He is a bastard, plain and simple and he is hilarious because of it and a certain character that is alongside him for a good chunk of the movie. As for Kitty, it's very nice to see her back and her story tied with Puss is very interesting and I like how they do not linger too long on her drama with Puss and resolve it in a more real way that doesn't derail the movie in any way. And then there is Perrito who many probably thought was going to be an annoyance, but he is by far the Heart of this movie and he is involved in probably the most touching scene in the movie. You will know when you see it. All in all characters another 10. It's incredible how there are so many of them and all of them are fun and likeable in their own way.

The story itself is very simple. It's a race to get the Last Wish from a fallen star. It's as Fairy Tale-ish as you can get. But the way it's executed, the way each character changes (well most of them at least) on this journey and how imaginative and creative the setups and environments are make it feel fresh and it really leaves an impact on you. Don't be fooled by the marketing. This movie deals with VERY heavy subjects such as death, mortality and appreciating one's life and acceptance of Death. It's a heavy movie in terms of themes, but it's so great to see that with it, it still is a very entertaining movie. With many clever jokes, great pacing, fantastic music (oh my God the music is GREAT in it as well. Heitor Pereira did a A+ job here) and colorful world and characters. It is a movie that can be enjoyed by people of all ages and that is something that is so good to see today. And this movie VERY well utilizes it's PG rating. Kids NEED Parental guidance in this movie, it is not a movie you put on to shut them up. You put it on because you want to show them something great, something they can have fun with, be scared of and learn from. And I think a lot of adults can sympathize with struggles characters face in this movie and laugh at the more adult jokes as well. Overall from story standpoint it's also 10/10. It's not a new story or message, but it is told in a way that makes it FEEL new and fresh and it tackles it in a mature way.

As for flaws... Ehhhh... Hard for me to find really. To me it's as perfect as animated flick can get. Again PUSS IN BOOTS THE LAST WISH. God is this a weird thing to say. Maybe there are some pacing issues with Goldie's story and her family conflict being resolved quickly during climax and one character is pretty damn 1-dimensional, but I would argue it's to add to the comedy and charm of said character since that one is not meant to be seen as anything more serious. It is not one the same level of greatness as Prince of Egypt obviously, but as far as Shrek movies go or most Dreamworks movies go... or hell, most animated movies go overall it's pretty damn close to the top to me. In Shrek franchise it's on the same level as Shrek 2 to me and it's a high, HIGH praise.

I have to say. I always preferred Dreamworks over Pixar. Yes, they do have FAR lower lows than the animation juggernaut, but to me they had higher highs with movies such as Prince of Egypt or Kung Fu Panda movies (and the fact that I can say Kung fu Panda series is one of the best pieces of animation is hilarious) and I found their good movies to be far more rewatchable than Pixar ones. But since then they kind of went down with quality sadly, but recently with The Bad Guys and now this movie I think it's safe to say that they are officially back and maybe better than ever. This movie I think proves how great movies from Dreamworks can be today and I think if they keep on going in this direction we may get more VERY special movies from this studio. And I wish them the best of luck on this road and for this movie to become greater and greater success, maybe even winning an Academy Award (as meaningless as that became as of late).

What can I say anymore it's about 9.5 to 10/10 to me. I love it. And I think many people will love it as well. Probably not to the same degree as me, but I think this will make your day and the new year that much better. It's worth your money, it's worth your time, it's worth your attention and by all means it's worth watching more than once."
